sample_id,latitude,longitude,date,area_hectares,tree_count,trees_per_hectare,density_category,dominant_species,ndvi,nir,red,green,blue,gndvi,nir_red_ratio,green_red_ratio,nir_std,texture,canopy_density,forest_type,elevation_m,slope_degrees,source,quality_score
dang_0855,20.993247,73.626022,2024-03-25,1.0,64,64.56,medium,Teak,0.4985,0.4271,0.2033,0.2122,0.1234,0.3361,2.0997,1.0433,0.1201,0.3114,29.63,Mixed Deciduous,207.5,24.0,DAIICT_Study_2019,0.9233330325344026
dang_0856,20.854142,73.768139,2024-03-27,1.0,80,80.41,medium,Teak,0.4781,0.4459,0.2126,0.2959,0.1265,0.2021,2.0967,1.3915,0.189,0.1029,28.71,Mixed Deciduous,881.1,11.2,Satellite_Analysis,0.9490360917813496
dang_0857,20.835172,73.833417,2024-03-17,1.0,64,64.29,medium,Kudi,0.4139,0.4196,0.2328,0.2245,0.1273,0.3029,1.8017,0.9638,0.0966,0.3611,27.56,Mixed Deciduous,885.5,1.1,Field_Survey_2024,0.9520829672657416
dang_0858,20.969339,73.940422,2024-03-13,1.0,80,80.83,medium,Kudi,0.5244,0.4186,0.2922,0.2403,0.1779,0.2705,1.4318,0.8221,0.1048,0.2374,36.29,Bamboo Mixed,371.4,32.5,Satellite_Analysis,0.9302449263945088
dang_0859,20.561623,73.747166,2024-03-04,1.0,92,92.53,medium,Teak,0.4148,0.3558,0.2409,0.2647,0.1524,0.1469,1.4764,1.0981,0.1348,0.2405,38.32,Bamboo Mixed,921.3,28.5,Field_Survey_2024,0.8438432584096018
dang_0860,20.935051,73.96569,2024-03-25,1.0,61,61.55,medium,Teak,0.5436,0.4308,0.2751,0.2842,0.1324,0.205,1.5656,1.0327,0.0705,0.2695,34.43,Bamboo Mixed,673.4,14.4,Satellite_Analysis,0.9758158452251002
dang_0861,20.823661,73.939451,2024-03-19,1.0,80,80.71,medium,Bamboo,0.4013,0.341,0.2394,0.1652,0.1505,0.3471,1.4238,0.69,0.0807,0.3684,38.93,Bamboo Mixed,1042.1,9.5,DAIICT_Study_2019,0.8373065380791611
dang_0862,20.90539,73.94659,2024-03-16,1.0,95,95.29,medium,Teak,0.4367,0.3716,0.2631,0.2515,0.0975,0.1927,1.4118,0.9555,0.127,0.2276,38.36,Mixed Deciduous,657.1,33.4,FSI_Report_2017,0.8968838417935578
dang_0863,20.902035,73.636073,2024-03-24,1.0,63,63.28,medium,Teak,0.4647,0.4617,0.2579,0.2744,0.153,0.2544,1.7893,1.0635,0.0814,0.3847,25.91,Bamboo Mixed,439.2,17.5,DAIICT_Study_2019,0.7870470609559778
dang_0864,20.678088,73.593069,2024-03-23,1.0,80,80.25,medium,Teak,0.4807,0.4627,0.2305,0.1847,0.175,0.4293,2.0065,0.8011,0.0542,0.1418,33.55,Bamboo Mixed,661.0,12.4,Satellite_Analysis,0.9755032466863703
dang_0865,20.918165,73.515457,2024-03-15,1.0,68,68.69,medium,Kalam,0.4098,0.4239,0.3027,0.272,0.0804,0.2182,1.4001,0.8986,0.1252,0.3115,27.33,Mixed Deciduous,229.9,6.3,DAIICT_Study_2019,0.9119167620288725
dang_0866,20.570399,73.589149,2024-03-10,1.0,95,95.42,medium,Sadad,0.5018,0.4829,0.2558,0.2288,0.1524,0.3571,1.8869,0.8939,0.053,0.3071,39.02,Bamboo Mixed,185.0,13.2,Satellite_Analysis,0.9232768354066647
dang_0867,20.684184,73.922579,2024-03-30,1.0,95,95.48,medium,Bamboo,0.4616,0.4141,0.2412,0.1729,0.0938,0.411,1.7163,0.7164,0.0698,0.1342,28.61,Mixed Deciduous,1063.5,20.2,Satellite_Analysis,0.7651286417845633
dang_0868,20.728554,73.659983,2024-03-20,1.0,99,99.3,medium,Teak,0.5212,0.4837,0.2614,0.2381,0.1521,0.3403,1.8498,0.9104,0.1133,0.3536,35.45,Bamboo Mixed,902.9,3.2,FSI_Report_2017,0.9255860972707545
dang_0869,20.627986,73.790815,2024-03-12,1.0,95,95.06,medium,Kudi,0.5265,0.5111,0.2711,0.2489,0.1657,0.3449,1.8848,0.918,0.0613,0.2388,39.84,Bamboo Mixed,1064.0,27.3,Satellite_Analysis,0.9281863887207383
dang_0870,20.882203,73.760931,2024-03-30,1.0,73,73.41,medium,Kalam,0.4143,0.4271,0.2712,0.2239,0.0986,0.3122,1.5745,0.8253,0.1491,0.2654,28.1,Mixed Deciduous,717.0,32.4,Satellite_Analysis,0.9045077270633128
dang_0871,20.869581,73.889196,2024-03-20,1.0,93,93.34,medium,Teak,0.4131,0.4109,0.2765,0.229,0.1727,0.2843,1.4858,0.828,0.0547,0.332,25.78,Mixed Deciduous,558.3,2.2,Field_Survey_2024,0.817139211171779
dang_0872,20.511131,73.515586,2024-03-25,1.0,63,63.15,medium,Sadad,0.502,0.4419,0.272,0.1665,0.141,0.4526,1.624,0.6119,0.1165,0.1174,33.17,Mixed Deciduous,936.3,22.1,DAIICT_Study_2019,0.8626287096970028
dang_0873,20.642227,73.745529,2024-03-26,1.0,75,75.22,medium,Teak,0.5154,0.4799,0.1994,0.232,0.0888,0.3482,2.4058,1.1629,0.1994,0.3692,25.32,Bamboo Mixed,1023.5,12.4,Field_Survey_2024,0.7753999054010048
dang_0874,20.828799,73.667983,2024-03-18,1.0,95,95.45,medium,Teak,0.4373,0.446,0.2647,0.1911,0.1785,0.4001,1.6844,0.7216,0.1737,0.3983,27.52,Mixed Deciduous,628.2,22.4,FSI_Report_2017,0.8584650252856051
dang_0875,20.76629,73.703882,2024-03-05,1.0,64,64.57,medium,Kudi,0.511,0.4836,0.2936,0.266,0.1043,0.2903,1.6468,0.9058,0.056,0.3956,30.11,Mixed Deciduous,1010.7,20.5,FSI_Report_2017,0.8060794860980931
dang_0876,21.000332,73.539059,2024-03-06,1.0,80,80.6,medium,Kher,0.5037,0.41,0.2794,0.1709,0.1219,0.4115,1.4668,0.6115,0.1822,0.2682,30.69,Mixed Deciduous,788.7,34.5,Satellite_Analysis,0.8302923068936389
dang_0877,20.549815,73.616707,2024-03-21,1.0,94,94.8,medium,Kalam,0.5119,0.4291,0.2036,0.2574,0.1191,0.2501,2.1063,1.2633,0.1649,0.2336,30.19,Mixed Deciduous,861.1,31.6,FSI_Report_2017,0.7873980939328507
dang_0878,20.513057,73.733093,2024-03-30,1.0,98,98.35,medium,Sadad,0.4039,0.4413,0.2611,0.2764,0.098,0.2297,1.6897,1.0584,0.0594,0.2135,37.88,Mixed Deciduous,296.3,31.8,Satellite_Analysis,0.8029125045817863
dang_0879,20.865428,73.65217,2024-03-12,1.0,68,68.35,medium,Teak,0.4744,0.4194,0.2477,0.2041,0.1626,0.3452,1.6928,0.8239,0.1178,0.2571,39.74,Mixed Deciduous,613.6,27.1,FSI_Report_2017,0.7676107876186268
dang_0880,20.61788,73.935902,2024-03-09,1.0,96,96.78,medium,Sadad,0.4981,0.4267,0.2479,0.277,0.1135,0.2127,1.7205,1.117,0.1288,0.3039,36.32,Mixed Deciduous,686.9,31.9,Satellite_Analysis,0.9615773142804919
dang_0881,20.995411,73.785105,2024-03-12,1.0,79,79.94,medium,Sadad,0.48,0.4539,0.2102,0.2582,0.0862,0.2748,2.159,1.2281,0.1202,0.3483,31.77,Mixed Deciduous,1085.8,31.1,Field_Survey_2024,0.8719944582343427
dang_0882,20.589665,73.973519,2024-03-04,1.0,87,87.97,medium,Teak,0.4512,0.4141,0.229,0.1752,0.0964,0.4053,1.8076,0.7649,0.0696,0.1539,28.04,Mixed Deciduous,758.2,34.7,Satellite_Analysis,0.8412506533904301
dang_0883,20.711018,73.931788,2024-03-06,1.0,63,63.59,medium,Teak,0.5101,0.5055,0.2789,0.2334,0.1285,0.3683,1.812,0.8364,0.1753,0.3808,39.84,Mixed Deciduous,1091.4,5.5,FSI_Report_2017,0.8730567189368202
dang_0884,20.634253,73.885343,2024-03-16,1.0,67,67.26,medium,Teak,0.5446,0.4847,0.2388,0.1513,0.1286,0.5241,2.0286,0.6334,0.1757,0.1659,30.27,Mixed Deciduous,1078.1,2.3,Satellite_Analysis,0.8945074425507571
dang_0885,20.794467,73.840296,2024-03-13,1.0,95,95.55,medium,Teak,0.4697,0.4334,0.2424,0.1915,0.1456,0.387,1.7874,0.7898,0.068,0.3638,36.69,Mixed Deciduous,809.3,21.1,FSI_Report_2017,0.9620321224749503
dang_0886,20.703879,73.850425,2024-03-14,1.0,90,90.07,medium,Teak,0.4026,0.3684,0.2667,0.2823,0.175,0.1322,1.3805,1.058,0.1575,0.2478,34.61,Mixed Deciduous,433.9,33.3,FSI_Report_2017,0.791099379025852
dang_0887,20.952508,73.862573,2024-03-14,1.0,87,87.12,medium,Teak,0.5027,0.4233,0.2976,0.2763,0.1589,0.2102,1.4219,0.9279,0.0995,0.2607,27.06,Mixed Deciduous,288.6,19.4,Field_Survey_2024,0.8179770746861
dang_0888,20.749312,73.940095,2024-03-04,1.0,85,85.06,medium,Teak,0.4122,0.4354,0.2315,0.2332,0.158,0.3022,1.8798,1.0071,0.0675,0.2213,25.63,Mixed Deciduous,442.1,19.6,Satellite_Analysis,0.9744315473591464
dang_0889,20.521069,73.838422,2024-03-24,1.0,74,74.86,medium,Teak,0.5244,0.4337,0.2734,0.2486,0.0993,0.2712,1.5859,0.9091,0.0954,0.1395,30.74,Mixed Deciduous,761.8,34.8,FSI_Report_2017,0.8353743869291606
dang_0890,20.787421,73.959692,2024-03-01,1.0,75,75.53,medium,Sadad,0.4383,0.4029,0.2993,0.295,0.1436,0.1546,1.3457,0.9853,0.1673,0.2598,34.37,Bamboo Mixed,566.5,2.3,Satellite_Analysis,0.7551891796741853
dang_0891,20.698463,73.994351,2024-03-16,1.0,74,74.18,medium,Kalam,0.4377,0.4542,0.304,0.237,0.132,0.3142,1.4937,0.7794,0.1896,0.3797,39.54,Mixed Deciduous,302.5,23.7,DAIICT_Study_2019,0.7839580033065465
dang_0892,20.52784,73.946411,2024-03-18,1.0,64,64.11,medium,Teak,0.4646,0.4125,0.2762,0.2888,0.1048,0.1764,1.4929,1.0452,0.1783,0.3761,38.53,Bamboo Mixed,950.0,20.8,DAIICT_Study_2019,0.756057901402167
dang_0893,20.939076,73.648201,2024-03-04,1.0,90,90.88,medium,Teak,0.4775,0.4475,0.2791,0.1538,0.1371,0.4884,1.6025,0.5506,0.1826,0.1052,31.08,Bamboo Mixed,485.5,16.1,Satellite_Analysis,0.9776823227567675
dang_0894,20.529504,73.931845,2024-03-14,1.0,97,97.77,medium,Teak,0.4615,0.4449,0.3094,0.2745,0.1459,0.2368,1.4375,0.887,0.1604,0.3809,39.4,Bamboo Mixed,744.4,13.5,FSI_Report_2017,0.8141402952679813
dang_0895,20.974761,73.947284,2024-03-17,1.0,63,63.49,medium,Teak,0.5389,0.4689,0.2247,0.2444,0.1474,0.3146,2.0863,1.0875,0.0816,0.3511,29.35,Mixed Deciduous,536.1,25.6,Satellite_Analysis,0.962414834095332
dang_0896,20.973439,73.56647,2024-03-18,1.0,69,69.19,medium,Kudi,0.4057,0.4052,0.2414,0.2015,0.1476,0.3358,1.678,0.8343,0.0647,0.1382,25.92,Bamboo Mixed,517.7,31.7,FSI_Report_2017,0.9790538434247347
dang_0897,20.607532,73.748298,2024-03-25,1.0,60,60.05,medium,Kalam,0.4462,0.3956,0.2555,0.1698,0.1308,0.3993,1.5477,0.6643,0.1539,0.2891,37.06,Mixed Deciduous,643.1,28.4,DAIICT_Study_2019,0.8879634808629162
dang_0898,20.716874,73.707335,2024-03-26,1.0,89,89.48,medium,Kalam,0.4847,0.4795,0.2712,0.2471,0.1046,0.3198,1.7676,0.9109,0.1092,0.305,38.38,Mixed Deciduous,354.7,20.8,FSI_Report_2017,0.7576351524650792
dang_0899,20.853102,73.675429,2024-03-08,1.0,78,78.73,medium,Kalam,0.5293,0.468,0.2596,0.2382,0.1642,0.3253,1.8022,0.9173,0.0927,0.2726,26.85,Mixed Deciduous,845.4,1.5,Field_Survey_2024,0.7687660749889932
dang_0900,20.559354,73.708439,2024-03-08,1.0,81,81.06,medium,Teak,0.4376,0.374,0.3071,0.1799,0.1622,0.3503,1.2173,0.5856,0.112,0.1043,35.99,Mixed Deciduous,477.0,9.9,FSI_Report_2017,0.8607654826748119
dang_0901,20.746999,73.538472,2024-03-07,1.0,32,32.26,sparse,Kher,0.392,0.4273,0.3008,0.2202,0.0893,0.3198,1.4197,0.7316,0.1686,0.1226,11.03,Mixed Deciduous,302.1,0.3,DAIICT_Study_2019,0.8434195629696417
dang_0902,20.577829,73.534094,2024-03-11,1.0,49,49.55,sparse,Teak,0.2544,0.2818,0.3282,0.1916,0.1351,0.1905,0.8584,0.5836,0.0672,0.3828,14.36,Bamboo Mixed,459.5,27.4,FSI_Report_2017,0.8894207803298065
dang_0903,20.660621,73.753806,2024-03-12,1.0,52,52.16,sparse,Sadad,0.3861,0.4238,0.2877,0.2267,0.1066,0.3029,1.4725,0.7878,0.1904,0.2374,11.91,Mixed Deciduous,270.7,17.6,DAIICT_Study_2019,0.8509349962336137
dang_0904,20.532748,73.974583,2024-03-22,1.0,55,55.0,sparse,Teak,0.3531,0.3475,0.2682,0.1834,0.1752,0.3091,1.2953,0.6835,0.1938,0.3174,23.26,Bamboo Mixed,636.0,22.0,DAIICT_Study_2019,0.9648376753324414
dang_0905,20.515895,73.715511,2024-03-21,1.0,39,39.97,sparse,Teak,0.3387,0.3748,0.3373,0.2754,0.1408,0.1529,1.1108,0.8162,0.1083,0.251,21.53,Bamboo Mixed,248.6,13.5,Field_Survey_2024,0.8729901345451075
dang_0906,20.664939,73.704075,2024-03-21,1.0,37,37.51,sparse,Teak,0.3833,0.4055,0.3079,0.202,0.1688,0.335,1.3165,0.6557,0.1457,0.3556,15.41,Mixed Deciduous,465.7,15.9,DAIICT_Study_2019,0.9095569941363617
dang_0907,20.773413,73.922839,2024-03-09,1.0,53,53.8,sparse,Sadad,0.3654,0.386,0.3259,0.2909,0.138,0.1405,1.1841,0.8924,0.0856,0.2196,21.37,Mixed Deciduous,318.9,1.8,Field_Survey_2024,0.9561916127077742
dang_0908,20.749883,73.874571,2024-03-13,1.0,57,57.62,sparse,Teak,0.3163,0.364,0.3098,0.1885,0.1471,0.3177,1.1746,0.6082,0.1937,0.3309,19.06,Bamboo Mixed,402.1,2.2,FSI_Report_2017,0.7837805314416377
dang_0909,20.917577,73.817822,2024-03-01,1.0,50,50.65,sparse,Kalam,0.2909,0.3577,0.2711,0.266,0.09,0.1471,1.319,0.9807,0.1822,0.1913,19.82,Mixed Deciduous,498.0,22.6,Satellite_Analysis,0.8028389704472616
dang_0910,20.962534,73.804596,2024-03-27,1.0,36,36.93,sparse,Teak,0.2629,0.2633,0.35,0.296,0.1103,-0.0585,0.752,0.8455,0.154,0.1027,12.83,Mixed Deciduous,212.6,16.4,Field_Survey_2024,0.7746832919090234
dang_0911,20.726621,73.815373,2024-03-28,1.0,32,32.52,sparse,Kalam,0.3835,0.3773,0.3093,0.171,0.1471,0.3762,1.2194,0.5527,0.0854,0.2315,10.25,Mixed Deciduous,237.5,8.4,FSI_Report_2017,0.7821168318228798
dang_0912,20.511132,73.808997,2024-03-17,1.0,40,40.96,sparse,Sadad,0.3063,0.3341,0.2658,0.2523,0.1152,0.1394,1.2564,0.9489,0.0837,0.1835,12.7,Bamboo Mixed,310.6,30.9,DAIICT_Study_2019,0.8678943123948736
dang_0913,20.736893,73.966516,2024-03-30,1.0,33,33.0,sparse,Kudi,0.3711,0.3362,0.2982,0.2014,0.1026,0.2507,1.127,0.6752,0.1459,0.2371,16.0,Mixed Deciduous,616.7,10.6,DAIICT_Study_2019,0.8238712295625167
dang_0914,20.509941,73.731803,2024-03-07,1.0,42,42.01,sparse,Sadad,0.2745,0.3459,0.2902,0.2289,0.0928,0.2034,1.1914,0.7885,0.1212,0.2674,16.69,Mixed Deciduous,610.7,16.4,FSI_Report_2017,0.8473297530911537
dang_0915,20.708346,73.93423,2024-03-10,1.0,31,31.72,sparse,Kher,0.3395,0.3606,0.2517,0.227,0.141,0.2273,1.4322,0.9016,0.0787,0.182,19.61,Mixed Deciduous,965.1,12.0,FSI_Report_2017,0.9759726613126342
dang_0916,20.958619,73.509737,2024-03-10,1.0,49,49.53,sparse,Bamboo,0.3493,0.35,0.2769,0.2901,0.159,0.0936,1.2635,1.0472,0.0672,0.136,23.84,Mixed Deciduous,804.0,7.9,FSI_Report_2017,0.7860419999930681
dang_0917,20.685888,73.534438,2024-03-09,1.0,55,55.52,sparse,Teak,0.3932,0.357,0.2824,0.2521,0.1047,0.1722,1.2635,0.8922,0.1401,0.1773,15.0,Mixed Deciduous,652.7,15.7,DAIICT_Study_2019,0.8743867762835573
dang_0918,20.577043,73.519068,2024-03-04,1.0,56,56.08,sparse,Teak,0.308,0.3198,0.35,0.2224,0.1605,0.1797,0.9135,0.6352,0.1707,0.3779,11.27,Mixed Deciduous,879.4,19.7,DAIICT_Study_2019,0.7727403656623397
dang_0919,20.639029,73.759994,2024-03-26,1.0,30,30.32,sparse,Teak,0.351,0.353,0.2958,0.1821,0.1352,0.3193,1.193,0.6155,0.1969,0.122,14.26,Mixed Deciduous,386.1,13.3,Satellite_Analysis,0.8232541520506921
dang_0920,20.598984,73.770981,2024-03-22,1.0,45,45.65,sparse,Kher,0.3151,0.3083,0.3043,0.2102,0.1596,0.1891,1.0127,0.6905,0.1645,0.1402,11.33,Bamboo Mixed,658.7,30.0,FSI_Report_2017,0.8713309624451577
dang_0921,20.770051,73.932495,2024-03-04,1.0,37,37.93,sparse,Sadad,0.3752,0.389,0.278,0.2957,0.1265,0.1362,1.3988,1.0633,0.1955,0.159,23.57,Mixed Deciduous,668.0,14.8,DAIICT_Study_2019,0.9677253015720276
dang_0922,20.693756,74.002384,2024-03-08,1.0,43,43.73,sparse,Sadad,0.3064,0.3416,0.302,0.1526,0.1794,0.3823,1.1309,0.5052,0.1315,0.2421,24.32,Mixed Deciduous,329.8,28.3,FSI_Report_2017,0.839982490895201
dang_0923,20.634149,73.511869,2024-03-06,1.0,47,47.48,sparse,Kalam,0.2975,0.3396,0.35,0.2506,0.1163,0.1507,0.97,0.7158,0.1904,0.2697,11.93,Mixed Deciduous,771.0,29.3,Satellite_Analysis,0.7649285401293741
dang_0924,20.575291,73.532527,2024-03-11,1.0,37,37.02,sparse,Teak,0.262,0.2572,0.3322,0.2043,0.1552,0.1146,0.7741,0.6148,0.1063,0.2458,16.11,Mixed Deciduous,488.3,33.7,Satellite_Analysis,0.8392771330308729
dang_0925,20.963268,73.723298,2024-03-26,1.0,32,32.62,sparse,Kudi,0.3608,0.3567,0.2898,0.2961,0.1144,0.0927,1.2303,1.0216,0.1472,0.2178,23.41,Bamboo Mixed,379.5,24.2,FSI_Report_2017,0.7835204704510149
dang_0926,20.673443,73.917826,2024-03-16,1.0,44,44.36,sparse,Bamboo,0.2842,0.3087,0.3301,0.1614,0.1404,0.3133,0.935,0.4888,0.1897,0.3551,11.02,Bamboo Mixed,813.8,5.7,FSI_Report_2017,0.8028976110570324
dang_0927,20.921607,73.505999,2024-03-01,1.0,41,41.43,sparse,Teak,0.3111,0.3352,0.3236,0.2055,0.1013,0.2399,1.0356,0.6348,0.1827,0.3943,10.3,Mixed Deciduous,474.6,9.7,DAIICT_Study_2019,0.8921608433279478
dang_0928,20.59315,73.959007,2024-03-06,1.0,45,45.76,sparse,Sadad,0.3752,0.3284,0.2643,0.2204,0.0877,0.1967,1.2423,0.8338,0.1559,0.2181,14.09,Mixed Deciduous,833.8,29.2,DAIICT_Study_2019,0.7655074892268467
dang_0929,20.611905,73.811263,2024-03-01,1.0,32,32.36,sparse,Sadad,0.3504,0.324,0.312,0.2969,0.1332,0.0438,1.0383,0.9513,0.0821,0.2876,17.69,Mixed Deciduous,604.2,23.6,DAIICT_Study_2019,0.8568864639375086
dang_0930,20.915361,73.629546,2024-03-15,1.0,43,43.54,sparse,Bamboo,0.2506,0.2905,0.2935,0.2437,0.1479,0.0877,0.9895,0.8299,0.1231,0.1122,19.84,Bamboo Mixed,834.3,29.0,FSI_Report_2017,0.8901761647824757
dang_0931,20.659849,73.501814,2024-03-16,1.0,47,47.53,sparse,Kher,0.3854,0.4141,0.3061,0.1549,0.1174,0.4555,1.3527,0.5059,0.1448,0.2567,14.79,Mixed Deciduous,675.3,10.0,FSI_Report_2017,0.8470274302445243
dang_0932,20.89488,73.742976,2024-03-27,1.0,48,48.68,sparse,Teak,0.2729,0.3482,0.2877,0.2898,0.1051,0.0915,1.21,1.0071,0.1601,0.1854,14.77,Mixed Deciduous,860.5,19.5,Satellite_Analysis,0.754399060643458
dang_0933,20.847448,73.877724,2024-03-23,1.0,31,31.31,sparse,Teak,0.3101,0.2991,0.292,0.2687,0.1426,0.0535,1.024,0.9199,0.1168,0.1275,19.29,Mixed Deciduous,222.8,23.2,Satellite_Analysis,0.976669452087659
dang_0934,20.517197,73.942455,2024-03-13,1.0,51,51.74,sparse,Teak,0.3168,0.2961,0.3347,0.1552,0.1501,0.312,0.8844,0.4637,0.0534,0.3587,12.36,Mixed Deciduous,717.3,16.0,DAIICT_Study_2019,0.8344366264883232
dang_0935,20.654381,73.717698,2024-03-02,1.0,36,36.04,sparse,Teak,0.3991,0.3887,0.2876,0.175,0.1694,0.3791,1.3513,0.6082,0.0847,0.1569,13.42,Bamboo Mixed,817.7,26.9,DAIICT_Study_2019,0.9290727529946514
dang_0936,20.896867,73.876529,2024-03-26,1.0,56,56.95,sparse,Kher,0.3445,0.3808,0.3303,0.1582,0.1576,0.4129,1.1525,0.4788,0.1421,0.1209,17.63,Mixed Deciduous,849.1,19.1,Satellite_Analysis,0.8248986932031143
dang_0937,20.803841,73.602547,2024-03-25,1.0,32,32.83,sparse,Teak,0.2786,0.2679,0.2845,0.1996,0.1338,0.1461,0.9411,0.7011,0.1879,0.2621,20.58,Mixed Deciduous,864.0,21.7,DAIICT_Study_2019,0.8592538541084863
dang_0938,20.650386,73.810627,2024-03-13,1.0,55,55.69,sparse,Teak,0.3941,0.4053,0.2682,0.2908,0.1463,0.1645,1.5105,1.0838,0.1767,0.3298,15.69,Mixed Deciduous,326.8,10.2,Field_Survey_2024,0.8393466378005292
dang_0939,20.863919,73.731448,2024-03-06,1.0,45,45.84,sparse,Kher,0.2933,0.3574,0.291,0.2987,0.1616,0.0895,1.2278,1.0261,0.1562,0.1184,23.56,Bamboo Mixed,367.6,13.7,FSI_Report_2017,0.8287840227872098
dang_0940,20.929734,73.967834,2024-03-16,1.0,57,57.34,sparse,Bamboo,0.264,0.2847,0.35,0.1927,0.1454,0.1929,0.8133,0.5503,0.1302,0.2789,16.24,Mixed Deciduous,196.1,26.0,Field_Survey_2024,0.7550258167577891
dang_0941,20.822915,73.618881,2024-03-02,1.0,37,37.27,sparse,Sadad,0.2753,0.3046,0.3441,0.2908,0.1227,0.0232,0.885,0.845,0.1661,0.2411,14.43,Bamboo Mixed,908.3,7.1,DAIICT_Study_2019,0.8328048157065358
dang_0942,20.591023,73.967126,2024-03-28,1.0,36,37.0,sparse,Teak,0.3272,0.3285,0.2672,0.218,0.1674,0.2023,1.2289,0.8153,0.1356,0.3635,12.94,Mixed Deciduous,696.8,16.2,Field_Survey_2024,0.9545826977918919
dang_0943,20.877538,73.973951,2024-03-06,1.0,41,41.95,sparse,Kalam,0.3451,0.3931,0.3448,0.2256,0.1256,0.2707,1.1395,0.6539,0.0614,0.1038,19.13,Mixed Deciduous,511.4,0.1,Field_Survey_2024,0.9087904678765473
dang_0944,20.560838,73.645644,2024-03-02,1.0,52,52.41,sparse,Teak,0.2802,0.3023,0.35,0.2391,0.1601,0.1166,0.8634,0.683,0.0897,0.163,21.76,Mixed Deciduous,796.9,19.3,DAIICT_Study_2019,0.7834472575919511
dang_0945,20.633372,73.674312,2024-03-06,1.0,59,59.41,sparse,Kalam,0.3307,0.3439,0.297,0.2143,0.1331,0.2323,1.1577,0.7212,0.091,0.378,17.35,Bamboo Mixed,601.5,25.1,DAIICT_Study_2019,0.88596565106323
dang_0946,20.749224,73.681604,2024-03-04,1.0,43,43.94,sparse,Sadad,0.3966,0.4058,0.2717,0.1539,0.1365,0.4499,1.4928,0.5662,0.0644,0.3503,21.29,Mixed Deciduous,557.8,31.4,FSI_Report_2017,0.9552130977882405
dang_0947,20.972855,73.90634,2024-03-18,1.0,49,49.2,sparse,Teak,0.2908,0.3146,0.2665,0.2653,0.1637,0.085,1.18,0.9952,0.0799,0.1604,10.63,Bamboo Mixed,916.8,12.6,DAIICT_Study_2019,0.9110078294219167
dang_0948,20.799382,73.859608,2024-03-25,1.0,50,50.85,sparse,Teak,0.3726,0.378,0.2414,0.2428,0.0855,0.2177,1.5651,1.0054,0.1425,0.3055,12.97,Bamboo Mixed,1015.5,28.5,DAIICT_Study_2019,0.7841974102420403
dang_0949,20.960486,73.657994,2024-03-16,1.0,36,36.04,sparse,Sadad,0.3386,0.3194,0.347,0.2196,0.1397,0.185,0.9201,0.6327,0.0741,0.1868,19.22,Mixed Deciduous,895.1,9.4,Field_Survey_2024,0.9496014742489343
dang_0950,20.79406,73.802537,2024-03-18,1.0,51,51.23,sparse,Teak,0.3433,0.3556,0.2769,0.1679,0.1209,0.3585,1.2837,0.6061,0.0543,0.1633,16.49,Mixed Deciduous,192.1,20.6,DAIICT_Study_2019,0.819355123056439
dang_0951,20.974867,73.545516,2024-03-14,1.0,47,47.88,sparse,Teak,0.3271,0.2997,0.3172,0.1757,0.1731,0.2606,0.9445,0.5539,0.1529,0.3121,13.49,Bamboo Mixed,660.8,30.0,FSI_Report_2017,0.8544375131918386
dang_0952,20.787878,73.519612,2024-03-04,1.0,52,52.77,sparse,Kalam,0.3676,0.4129,0.2773,0.2259,0.1163,0.2926,1.4882,0.8144,0.0886,0.3253,15.09,Mixed Deciduous,533.5,24.9,Satellite_Analysis,0.8710128347285037
dang_0953,20.735634,73.89107,2024-03-21,1.0,55,55.1,sparse,Sadad,0.3138,0.3105,0.2645,0.2125,0.1418,0.1873,1.1734,0.8032,0.1498,0.3888,12.3,Bamboo Mixed,771.9,15.9,Satellite_Analysis,0.945616519006985
dang_0954,20.673304,73.944381,2024-03-17,1.0,31,31.92,sparse,Sadad,0.2704,0.2804,0.3321,0.2424,0.1351,0.0727,0.8441,0.7297,0.0876,0.2113,11.45,Mixed Deciduous,1002.8,34.3,Field_Survey_2024,0.964269723883962
dang_0955,20.822463,73.511874,2024-03-16,1.0,45,45.37,sparse,Kher,0.2669,0.3229,0.3432,0.209,0.1522,0.2142,0.9406,0.6088,0.0987,0.3367,15.12,Mixed Deciduous,985.2,19.2,FSI_Report_2017,0.9638201618918278
dang_0956,20.846869,73.607182,2024-03-08,1.0,40,40.98,sparse,Kher,0.3821,0.3424,0.2476,0.2241,0.1076,0.2088,1.3823,0.9047,0.1353,0.2355,16.52,Mixed Deciduous,284.0,28.7,Satellite_Analysis,0.7518294616940644
dang_0957,20.553959,73.522152,2024-03-15,1.0,49,49.93,sparse,Teak,0.3849,0.4036,0.3056,0.2073,0.1711,0.3213,1.3201,0.678,0.0916,0.1616,15.46,Mixed Deciduous,968.6,4.6,Satellite_Analysis,0.9620343516846551
dang_0958,20.794144,73.881637,2024-03-06,1.0,32,32.19,sparse,Kudi,0.3596,0.3457,0.2874,0.1691,0.1603,0.3428,1.2025,0.5884,0.1348,0.3705,17.43,Bamboo Mixed,997.3,20.2,Satellite_Analysis,0.7625090021803617
dang_0959,20.68189,73.518116,2024-03-27,1.0,31,31.24,sparse,Teak,0.2549,0.2808,0.3266,0.2335,0.1294,0.0921,0.8596,0.7146,0.1115,0.1757,16.01,Mixed Deciduous,259.5,10.5,Satellite_Analysis,0.8111279410680101
